welfare,years_above_temperature_threshold,welfare_loss_damage,welfare_loss_abatement,policy
255.60125344734598,217.0,8.56321263402739,14.157677111899558,moderate_abatement
998.0317573890225,217.0,105.64198237851618,46.74148306938643,moderate_abatement
977.5373379094169,217.0,181.08400366019572,46.74148306938643,moderate_abatement
255.60125344734598,217.0,8.56321263402739,14.157677111899558,moderate_abatement
163.8275703180044,217.0,504.48272376887627,346.0829658664259,moderate_abatement
3622.765755444491,217.0,835.8863446541774,160.79650906890302,moderate_abatement
3734.8232813888044,217.0,394.6010752224388,160.79650906890302,moderate_abatement
438.65346756530874,217.0,3.252977175679378,22.370468947776843,moderate_abatement
231.83168118655936,217.0,700.3719211393061,517.5621016520842,moderate_abatement
435.7703199891455,217.0,15.629823533297468,22.370468947776843,moderate_abatement
430.1680362188355,217.0,41.484164959480225,22.370468947776843,moderate_abatement
232.489414164782,217.0,615.1307183138232,517.5621016520842,moderate_abatement
1029.2141093681041,217.0,1723.3915401848926,3141.617776712608,moderate_abatement
323.19643444673596,217.0,8729.294227193666,4446.305128957669,moderate_abatement
2667.5689335774764,217.0,1572.831841622343,558.2709001038631,moderate_abatement
