ssp_scenario,ecs_percentile,eta,delta,ecr_plateau,scenario,policy,model
0,3.9318371406455137,1.503169600745741,1.139257759040078,0.8,86,high_abatement,JUSTICE_A3_1p5_extension
6,80.9224755459443,2.3960398775571883,1.1831781369432695,0.8,87,high_abatement,JUSTICE_A3_1p5_extension
1,36.2731494503829,1.6684450226195746,1.473758678798001,0.8,88,high_abatement,JUSTICE_A3_1p5_extension
6,29.247947345439634,2.0152749001526304,1.3906463361386074,0.8,89,high_abatement,JUSTICE_A3_1p5_extension
5,8.765026964190591,0.9873284694413835,1.5484704596309402,0.8,90,high_abatement,JUSTICE_A3_1p5_extension
2,13.297152709716176,1.0806335275547794,1.0419142901568503,0.8,91,high_abatement,JUSTICE_A3_1p5_extension
3,90.84356985731536,2.409030026446149,0.8827513558031748,0.8,92,high_abatement,JUSTICE_A3_1p5_extension
4,59.901216873484344,1.5869955258884112,1.4455865924036226,0.8,93,high_abatement,JUSTICE_A3_1p5_extension
4,77.7466310688369,0.9497941049168652,1.4611812838270042,0.8,94,high_abatement,JUSTICE_A3_1p5_extension
4,40.11591759081918,1.772408597041375,0.6544295058438513,0.8,95,high_abatement,JUSTICE_A3_1p5_extension
7,42.14976405272399,2.213764748186829,1.352082272233423,0.8,96,high_abatement,JUSTICE_A3_1p5_extension
5,65.56069618425077,2.1578895063857417,0.6273261344048222,0.8,97,high_abatement,JUSTICE_A3_1p5_extension
2,34.72055907254472,2.058351539431448,0.873093246414878,0.8,98,high_abatement,JUSTICE_A3_1p5_extension
2,57.179430232325416,1.2336031138764412,1.1172433359445497,0.8,99,high_abatement,JUSTICE_A3_1p5_extension
5,21.55488372752826,1.5323126228345525,0.5309501292694543,0.8,100,high_abatement,JUSTICE_A3_1p5_extension
5,11.153337928716427,2.491532527900504,1.8839262130882728,0.8,101,high_abatement,JUSTICE_A3_1p5_extension
3,43.629150179410146,2.367536302285006,1.736336492687039,0.8,102,high_abatement,JUSTICE_A3_1p5_extension
3,96.3078569234125,2.1864211654777623,1.6313217207714106,0.8,103,high_abatement,JUSTICE_A3_1p5_extension
4,68.34483501389684,1.009920427621576,0.7087210569580633,0.8,104,high_abatement,JUSTICE_A3_1p5_extension
5,92.93220334185928,1.347860940543373,0.5187844278086781,0.8,105,high_abatement,JUSTICE_A3_1p5_extension
1,66.04816553854688,2.0035365799275353,0.9668650066087568,0.8,106,high_abatement,JUSTICE_A3_1p5_extension
4,45.1071209560339,2.1745169639654915,1.7940594809168648,0.8,107,high_abatement,JUSTICE_A3_1p5_extension
2,29.706973288564996,1.3615894497951868,1.1324725625051264,0.8,108,high_abatement,JUSTICE_A3_1p5_extension
5,92.31664901639938,1.2427190536864012,0.9290916342632751,0.8,109,high_abatement,JUSTICE_A3_1p5_extension
5,84.2048899352736,2.223721057058051,1.3118614650748253,0.8,110,high_abatement,JUSTICE_A3_1p5_extension
6,64.77724739956604,1.8359214332915292,0.6718339685675994,0.8,111,high_abatement,JUSTICE_A3_1p5_extension
3,40.61004412356375,0.91311870186021,0.7345353734393474,0.8,112,high_abatement,JUSTICE_A3_1p5_extension
7,7.48962896882371,2.443199627737073,1.400108046265007,0.8,113,high_abatement,JUSTICE_A3_1p5_extension
2,30.370179290487147,0.7918811994704025,1.5971532032886975,0.8,114,high_abatement,JUSTICE_A3_1p5_extension
4,28.717088639909733,1.936116285350722,1.5422387365335795,0.8,115,high_abatement,JUSTICE_A3_1p5_extension
0,23.202318445609958,1.9826529690615131,1.648276294887239,0.8,116,high_abatement,JUSTICE_A3_1p5_extension
1,70.64866647128041,1.7017221062144836,1.6953911056193158,0.8,117,high_abatement,JUSTICE_A3_1p5_extension
2,97.47732237331103,2.3156386318781257,1.8267652503505196,0.8,118,high_abatement,JUSTICE_A3_1p5_extension
6,1.1009073798295963,1.0196472859599264,1.0184520294422224,0.8,119,high_abatement,JUSTICE_A3_1p5_extension
5,91.51508461011493,0.7785581121837662,0.5504026486868985,0.8,120,high_abatement,JUSTICE_A3_1p5_extension
7,2.74001816446784,0.6681107043667386,1.1010200438561875,0.8,121,high_abatement,JUSTICE_A3_1p5_extension
4,33.311700314315345,1.1466322078609141,0.7949029065970334,0.8,122,high_abatement,JUSTICE_A3_1p5_extension
0,79.86838615721108,1.2877528342149827,1.5659842438040852,0.8,123,high_abatement,JUSTICE_A3_1p5_extension
0,22.69657424536054,1.4971125483922667,0.5909156862756849,0.8,124,high_abatement,JUSTICE_A3_1p5_extension
6,58.18683605753223,1.904286275478734,1.5127627452989802,0.8,125,high_abatement,JUSTICE_A3_1p5_extension
6,19.160068491815103,1.3157012936648056,1.5945089715398189,0.8,126,high_abatement,JUSTICE_A3_1p5_extension
2,85.8193329349402,0.7880383491680016,1.5517977289083604,0.8,127,high_abatement,JUSTICE_A3_1p5_extension
2,95.62472805904734,1.5747821450959782,1.1127177077013801,0.8,128,high_abatement,JUSTICE_A3_1p5_extension
7,82.07803377409533,1.7902015165950533,0.7147126781694897,0.8,129,high_abatement,JUSTICE_A3_1p5_extension
0,89.48464291310327,2.329865152910002,1.2679248075325553,0.8,130,high_abatement,JUSTICE_A3_1p5_extension
6,3.316951517445416,1.7219887505670983,0.6598814584326333,0.8,131,high_abatement,JUSTICE_A3_1p5_extension
6,81.93902596127151,1.2096668704479512,0.7313730425472862,0.8,132,high_abatement,JUSTICE_A3_1p5_extension
2,14.126695040970336,1.07701148440715,1.092514380441557,0.8,133,high_abatement,JUSTICE_A3_1p5_extension
7,61.39317971531316,1.4646784854643995,0.7177911463377489,0.8,134,high_abatement,JUSTICE_A3_1p5_extension
1,57.6947346242483,0.9284267847588096,1.4837819779108188,0.8,135,high_abatement,JUSTICE_A3_1p5_extension
5,18.76933453795269,0.7182581740131804,1.5790149807340657,0.8,136,high_abatement,JUSTICE_A3_1p5_extension
3,93.33191740574057,1.896617415251641,1.4955279104085708,0.8,137,high_abatement,JUSTICE_A3_1p5_extension
6,74.21668778095747,1.158485884433663,0.9890822966439358,0.8,138,high_abatement,JUSTICE_A3_1p5_extension
6,22.003725733531528,0.5459293657884664,0.6459599021392544,0.8,139,high_abatement,JUSTICE_A3_1p5_extension
3,24.906849090658014,2.2725098220166497,1.217008869402732,0.8,140,high_abatement,JUSTICE_A3_1p5_extension
6,1.8252769953630403,2.4229319855728377,1.5113261525626922,0.8,141,high_abatement,JUSTICE_A3_1p5_extension
6,67.24746239216833,0.8615688895294241,0.7579052553659131,0.8,142,high_abatement,JUSTICE_A3_1p5_extension
3,38.27082122469219,0.6443527623848788,0.5383263786036161,0.8,143,high_abatement,JUSTICE_A3_1p5_extension
1,79.22605710562128,0.5108934220112951,1.8327479770889918,0.8,144,high_abatement,JUSTICE_A3_1p5_extension
1,60.269825276033565,2.122235338089633,1.662537553112834,0.8,145,high_abatement,JUSTICE_A3_1p5_extension
1,25.89882812755034,1.9688341494891821,1.621249905538111,0.8,146,high_abatement,JUSTICE_A3_1p5_extension
3,75.45198709007485,2.380107762170367,1.8054094244985943,0.8,147,high_abatement,JUSTICE_A3_1p5_extension
5,38.54960302851158,1.2199880789415236,1.922912414229745,0.8,148,high_abatement,JUSTICE_A3_1p5_extension
4,69.38905875840473,1.05902961573545,1.7774038632670477,0.8,149,high_abatement,JUSTICE_A3_1p5_extension
3,31.46032609811354,2.0452936831321127,0.5257249118863616,0.8,150,high_abatement,JUSTICE_A3_1p5_extension
4,52.99224377484975,2.0367156572645952,1.1918452202178185,0.8,151,high_abatement,JUSTICE_A3_1p5_extension
1,94.69392030460526,0.8235977851895689,1.45409704568774,0.8,152,high_abatement,JUSTICE_A3_1p5_extension
0,62.252450159508264,0.9081023496636235,1.1779539813323079,0.8,153,high_abatement,JUSTICE_A3_1p5_extension
6,44.62567100361113,0.9797807378127086,1.246617490822861,0.8,154,high_abatement,JUSTICE_A3_1p5_extension
3,88.71275348205802,0.6971136944770846,1.8971491306510955,0.8,155,high_abatement,JUSTICE_A3_1p5_extension
0,14.928743897408104,2.488958947618317,1.875804816937017,0.8,156,high_abatement,JUSTICE_A3_1p5_extension
3,53.02303859579093,2.144554541744518,0.9207142511494402,0.8,157,high_abatement,JUSTICE_A3_1p5_extension
0,95.47269571840643,1.6096912385044493,0.5716740121837353,0.8,158,high_abatement,JUSTICE_A3_1p5_extension
5,50.81924808548256,2.4142370818145418,1.6029019049054918,0.8,159,high_abatement,JUSTICE_A3_1p5_extension
7,35.190870546236994,1.1196177592731835,1.6456627651376932,0.8,160,high_abatement,JUSTICE_A3_1p5_extension
3,97.93795052728217,1.0482472910117218,0.7778067117220193,0.8,161,high_abatement,JUSTICE_A3_1p5_extension
2,37.13697961038693,2.2623430344127007,0.5625275397632681,0.8,162,high_abatement,JUSTICE_A3_1p5_extension
5,9.052707651186616,2.089903352333649,0.5094903464162398,0.8,163,high_abatement,JUSTICE_A3_1p5_extension
0,7.920251066710435,2.093587748820654,1.5623358416045088,0.8,164,high_abatement,JUSTICE_A3_1p5_extension
7,94.13647964321297,2.3383061354627435,0.8654738949412377,0.8,165,high_abatement,JUSTICE_A3_1p5_extension
3,16.637601354094457,1.16236034617134,1.724531298350242,0.8,166,high_abatement,JUSTICE_A3_1p5_extension
7,45.72682880964783,1.7121063941017718,1.7520522395346392,0.8,167,high_abatement,JUSTICE_A3_1p5_extension
4,43.21501707630504,1.7848210636557504,0.8126610898512807,0.8,168,high_abatement,JUSTICE_A3_1p5_extension
2,56.212228548795885,1.176844086149543,1.4215793953101072,0.8,169,high_abatement,JUSTICE_A3_1p5_extension
7,2.1918426338365524,2.468723278530951,1.8167923352407083,0.8,170,high_abatement,JUSTICE_A3_1p5_extension
0,52.44841966527005,0.5339323899615395,1.2627326283531006,0.8,171,high_abatement,JUSTICE_A3_1p5_extension
0,61.815423493653846,1.3325661469088905,1.5230801871153732,0.8,172,high_abatement,JUSTICE_A3_1p5_extension
5,20.773246521757063,2.37190141623513,1.9665686296783784,0.8,173,high_abatement,JUSTICE_A3_1p5_extension
1,99.93994560799831,1.0373331139651623,0.9639390205045801,0.8,174,high_abatement,JUSTICE_A3_1p5_extension
3,12.568654546587728,1.4791997147287637,0.6316491524991151,0.8,175,high_abatement,JUSTICE_A3_1p5_extension
6,78.36180688902682,0.5619936719006515,0.6908114891855206,0.8,176,high_abatement,JUSTICE_A3_1p5_extension
2,98.18987791923247,1.8776110361242495,0.6802422128156663,0.8,177,high_abatement,JUSTICE_A3_1p5_extension
1,19.504912112655067,2.168764783165461,1.0663267559870875,0.8,178,high_abatement,JUSTICE_A3_1p5_extension
7,56.91295713856954,1.4243429029041026,1.41405850087556,0.8,179,high_abatement,JUSTICE_A3_1p5_extension
7,37.892752503026614,2.2936542922321537,1.0555454156010486,0.8,180,high_abatement,JUSTICE_A3_1p5_extension
0,47.88405669025129,2.062655479656139,1.0331135810816106,0.8,181,high_abatement,JUSTICE_A3_1p5_extension
2,6.125648152222335,0.9988984456745172,1.9258901044659233,0.8,182,high_abatement,JUSTICE_A3_1p5_extension
1,23.79233168005305,1.5470564779380105,0.8213265995818626,0.8,183,high_abatement,JUSTICE_A3_1p5_extension
7,46.53688554376211,1.7423425805434685,1.9327657957388615,0.8,184,high_abatement,JUSTICE_A3_1p5_extension
6,76.22678138135795,1.7501124529310148,1.053060483345544,0.8,185,high_abatement,JUSTICE_A3_1p5_extension
7,73.00683851173982,0.8555811890835067,1.3737943268896964,0.8,186,high_abatement,JUSTICE_A3_1p5_extension
4,41.742307567357976,1.6577439960803795,0.6050258749217667,0.8,187,high_abatement,JUSTICE_A3_1p5_extension
4,25.126361338534032,2.2551633765607164,0.9107254412716217,0.8,188,high_abatement,JUSTICE_A3_1p5_extension
6,67.67670963817967,1.5947412516511819,1.089649329786893,0.8,189,high_abatement,JUSTICE_A3_1p5_extension
0,27.67752095297109,0.7609827083445693,1.9856139590146347,0.8,190,high_abatement,JUSTICE_A3_1p5_extension
3,10.326479548280188,2.3599294221379186,1.0842957574528556,0.8,191,high_abatement,JUSTICE_A3_1p5_extension
3,59.403944537921625,1.1273438116356607,1.3346506909232576,0.8,192,high_abatement,JUSTICE_A3_1p5_extension
7,49.85966102328706,1.9140085901881485,0.7738353177106463,0.8,193,high_abatement,JUSTICE_A3_1p5_extension
3,81.1443413235813,2.457904530825795,0.5797759494544655,0.8,194,high_abatement,JUSTICE_A3_1p5_extension
4,11.922921556185642,0.503760238237041,1.7622170826296533,0.8,195,high_abatement,JUSTICE_A3_1p5_extension
3,35.54078296246827,0.5263150333464349,0.5575107615266114,0.8,196,high_abatement,JUSTICE_A3_1p5_extension
0,39.221356382284114,1.676323674605755,0.833948938608881,0.8,197,high_abatement,JUSTICE_A3_1p5_extension
5,66.85632215615632,0.6756388595036577,1.5277295180998456,0.8,198,high_abatement,JUSTICE_A3_1p5_extension
5,63.52978410757111,2.1143883505513825,1.4253622793905207,0.8,199,high_abatement,JUSTICE_A3_1p5_extension
