years_above_1p5C,years_above_2C,peak_temp,welfare_loss_damage,policy,success_1p5C_zero_exceedance,success_2C_zero_exceedance
266.0,245.0,3.197263168845418,82281631.66671121,medium_abatement,False,False
277.0,264.0,7.775779461325333,19976.231646439817,medium_abatement,False,False
268.0,207.0,2.276436969956417,216.1775348411625,medium_abatement,False,False
268.0,245.0,4.134496234005668,379833675.9161404,medium_abatement,False,False
273.0,257.0,6.0622560043795,764.0815738867178,medium_abatement,False,False
270.0,257.0,7.191015767058709,1048391.2253144616,medium_abatement,False,False
275.0,259.0,7.0660877022991775,1205413635.7487133,medium_abatement,False,False
254.0,214.0,2.585486442630048,46.4811081157402,medium_abatement,False,False
273.0,254.0,5.347799674408238,17.508958650890364,medium_abatement,False,False
264.0,205.0,2.084766119832754,58354.758683003805,medium_abatement,False,False
264.0,246.0,3.992064560515778,134.42821512295046,medium_abatement,False,False
266.0,246.0,4.176368161021069,14342638.661042983,medium_abatement,False,False
20.0,0.0,1.5062569492266298,32202.938822416243,high_abatement,False,True
265.0,246.0,4.358880493842917,3334.0087990008706,high_abatement,False,False
266.0,251.0,4.444296505520461,3439.4579871854044,high_abatement,False,False
264.0,236.0,3.036750616665888,246.13337579848056,high_abatement,False,False
264.0,232.0,3.020494768553511,3424020.159017187,high_abatement,False,False
10.0,0.0,1.504199147318094,34767.43787418798,high_abatement,False,True
264.0,237.0,3.0360187095598943,75152.36494026645,high_abatement,False,False
274.0,256.0,4.572703265245395,8282781.907910401,high_abatement,False,False
256.0,227.0,3.212144570667366,1798.5886853343259,high_abatement,False,False
269.0,225.0,2.4982760866398004,1619.2697263752495,high_abatement,False,False
43.0,0.0,1.5491289634047412,6.963990894425351,high_abatement,False,True
268.0,252.0,3.825884507120611,715.295625173642,high_abatement,False,False
264.0,243.0,3.214730614546004,58950.48972344825,high_abatement,False,False
271.0,259.0,6.00856485902475,657832.5262790718,high_abatement,False,False
256.0,0.0,1.6306149245305646,13888217.2705376,high_abatement,False,True
267.0,251.0,4.4827980486957895,879.4856415377087,high_abatement,False,False
271.0,253.0,2.7622250655451577,406.59361602356176,high_abatement,False,False
259.0,236.0,2.936689667809775,29515.832877276855,high_abatement,False,False
276.0,256.0,2.481533300455977,1034.606553802202,high_abatement,False,False
271.0,253.0,3.224530840367122,148.80987749832104,high_abatement,False,False
266.0,244.0,3.0052391934323635,910.654287739508,high_abatement,False,False
272.0,258.0,4.306665023793993,668.980259271616,high_abatement,False,False
264.0,249.0,5.481101679307025,880655296.930784,high_abatement,False,False
270.0,188.0,2.2160866931413596,167459.01449549585,high_abatement,False,False
279.0,264.0,4.120740764396291,219.1895587442289,high_abatement,False,False
265.0,247.0,3.7077536571542877,220.83518953557888,high_abatement,False,False
259.0,241.0,3.6802541545343215,13611.712416522625,high_abatement,False,False
266.0,240.0,2.7493831919110385,1192.0305615721666,high_abatement,False,False
262.0,235.0,2.584000344396829,142.9932091350322,high_abatement,False,False
251.0,177.0,2.675904351431673,579.7232018861941,high_abatement,False,False
264.0,246.0,3.397575319476529,111.70548788669583,high_abatement,False,False
268.0,0.0,1.8482728439422995,1049.9216783670854,high_abatement,False,True
271.0,240.0,2.582930774371033,17107.09496534663,high_abatement,False,False
251.0,0.0,1.5843184725521695,138218510.22927886,high_abatement,False,True
268.0,248.0,3.0983368779994134,40387.230513678325,high_abatement,False,False
271.0,257.0,4.620929899669189,8394.667028542064,high_abatement,False,False
257.0,233.0,3.816016244775529,869.4131769873528,high_abatement,False,False
264.0,240.0,3.2396001395313334,228.52448902907526,high_abatement,False,False
272.0,254.0,3.0628306889171646,370.3084685948536,high_abatement,False,False
275.0,256.0,4.301611773746604,36311583.05336692,high_abatement,False,False
255.0,225.0,3.221054997252698,80577015.16473609,high_abatement,False,False
268.0,244.0,2.9157396243751292,1377085606.686541,high_abatement,False,False
273.0,262.0,5.213134542014658,285.2287215944159,high_abatement,False,False
244.0,0.0,1.7980368835860694,812.7895999385602,high_abatement,False,True
234.0,67.0,2.0661377928536764,85.0148052836539,high_abatement,False,False
254.0,0.0,1.8218734595435206,121490.19787309726,high_abatement,False,True
256.0,235.0,3.7539065809355048,9874.599191576202,high_abatement,False,False
264.0,146.0,2.109589880175515,2056.6430288786487,high_abatement,False,False
265.0,243.0,2.8299268684636676,141.7854171008347,high_abatement,False,False
273.0,253.0,4.213844999168586,66.25818233990712,high_abatement,False,False
256.0,55.0,2.019481193107193,1240.4529053189062,high_abatement,False,False
255.0,224.0,2.802502866387579,53130230.904433675,high_abatement,False,False
266.0,233.0,2.5329097013099524,1250.6181283418641,high_abatement,False,False
253.0,221.0,2.713335622801697,828.6883310193521,high_abatement,False,False
271.0,247.0,2.978774040129808,445.38533956471963,high_abatement,False,False
266.0,245.0,3.849765879500596,2456.4721148040226,high_abatement,False,False
272.0,251.0,3.403258185036128,3162.2568461502206,high_abatement,False,False
271.0,245.0,2.2829676363959894,61654803.91359556,high_abatement,False,False
266.0,251.0,3.910261651739658,1255148.1602215262,high_abatement,False,False
267.0,238.0,2.7993892002441414,340606.2171741209,high_abatement,False,False
274.0,0.0,1.8895322894941542,334242.3807680378,high_abatement,False,True
273.0,254.0,3.3816979034081847,518478.77829155145,high_abatement,False,False
269.0,249.0,2.690620864023403,495393.22795177693,high_abatement,False,False
270.0,256.0,5.000868396809946,251.6995413283984,high_abatement,False,False
269.0,253.0,3.112570302533519,2096.7037555090988,high_abatement,False,False
269.0,252.0,3.6310431233650844,1652122.7568807905,high_abatement,False,False
267.0,244.0,2.498260767264279,169951432.45175162,high_abatement,False,False
264.0,248.0,4.323610668275538,277906820.6996156,high_abatement,False,False
257.0,220.0,2.5244671824704508,2039509.2972938016,high_abatement,False,False
269.0,0.0,1.9106842702834221,51.59934495440292,high_abatement,False,True
273.0,252.0,2.701031388898481,221.53725482835614,high_abatement,False,False
269.0,256.0,4.137127329386812,6112.825712172773,high_abatement,False,False
268.0,256.0,6.204958370296632,111.58983784266427,high_abatement,False,False
272.0,244.0,3.1795265390329552,789.8278696508168,high_abatement,False,False
272.0,256.0,6.500380982973797,260330.82485811517,high_abatement,False,False
270.0,259.0,5.767141704495485,571041.1173344507,high_abatement,False,False
261.0,199.0,2.5837716677662432,748.5782765619425,high_abatement,False,False
262.0,219.0,2.2920241130845627,4548846.337677942,high_abatement,False,False
277.0,257.0,3.526827201898798,773.274039597148,high_abatement,False,False
0.0,0.0,1.321309212071865,4692.711929834239,high_abatement,True,True
267.0,0.0,1.9370417710731256,2363017.967604144,high_abatement,False,True
267.0,248.0,3.392502585906441,1962.2186371178298,high_abatement,False,False
274.0,260.0,4.735527362682214,197.42831912175006,high_abatement,False,False
265.0,245.0,3.376514012844848,4173.617074757887,high_abatement,False,False
259.0,242.0,3.5722423956757137,21633390.392856203,high_abatement,False,False
267.0,252.0,4.252043190234878,270.47144891026176,high_abatement,False,False
0.0,0.0,1.4094134695737408,8042.560742515107,high_abatement,True,True
275.0,261.0,5.537643094382621,508425289.43976384,high_abatement,False,False
254.0,0.0,1.9862602943998096,54295.351876059474,high_abatement,False,True
262.0,245.0,3.3102544535860954,4148803.298209014,high_abatement,False,False
264.0,234.0,2.423605099708496,5113.136504261462,high_abatement,False,False
267.0,234.0,2.518375229334041,1047.8943849830812,high_abatement,False,False
268.0,252.0,6.323665690134857,630008934.9992214,high_abatement,False,False
261.0,231.0,2.9603352161349714,20827.12574068925,high_abatement,False,False
264.0,239.0,3.4509066633805143,1195.4166245194167,high_abatement,False,False
267.0,245.0,3.109791718775953,204332.8086976769,high_abatement,False,False
270.0,253.0,4.194078864766465,50990801.94715307,high_abatement,False,False
263.0,246.0,4.1903862420074125,27455185.301574733,high_abatement,False,False
264.0,219.0,2.3658321106150635,7720824.669580364,high_abatement,False,False
270.0,246.0,2.965565996929391,776.2653318776928,high_abatement,False,False
254.0,216.0,2.2348716704946026,12018.50378541584,high_abatement,False,False
264.0,232.0,2.236729045888827,1995921864.157577,high_abatement,False,False
265.0,247.0,4.339026527233342,368310955.20131,high_abatement,False,False
262.0,245.0,5.547259965463418,33340006.444419723,high_abatement,False,False
260.0,238.0,3.1753095007446124,6919.061863023508,high_abatement,False,False
274.0,257.0,3.3964574206015934,1596.9058227346502,high_abatement,False,False
264.0,225.0,2.7036040605176668,3629111.2742505623,high_abatement,False,False
268.0,240.0,2.777462891310383,30869577.92562683,high_abatement,False,False
267.0,247.0,2.8702195488451236,1722.536062150965,high_abatement,False,False
272.0,260.0,6.048766853191792,767.8381285177459,high_abatement,False,False
274.0,261.0,5.125813629067307,53318933.00630263,high_abatement,False,False
268.0,251.0,4.126935944339765,464972.8088789917,high_abatement,False,False
262.0,234.0,3.0443807026891716,589.6997414799524,high_abatement,False,False
254.0,220.0,2.304090521388259,1098288682.5927987,high_abatement,False,False
271.0,232.0,2.637781152462397,226.22043096457526,high_abatement,False,False
268.0,241.0,2.8761885242890877,1612539.8318158383,high_abatement,False,False
175.0,0.0,1.6208545934881293,2796624.7190140397,high_abatement,False,True
269.0,146.0,2.1679483875329466,73779.05624024608,high_abatement,False,False
273.0,254.0,4.018012606773609,178016564.86717218,high_abatement,False,False
269.0,243.0,2.7264435399127906,3533.070347040957,high_abatement,False,False
270.0,256.0,4.997553009047758,177.81886209332214,high_abatement,False,False
262.0,240.0,2.844442716976663,173.71633614773205,high_abatement,False,False
250.0,205.0,2.5279628319619256,805.3396056187162,high_abatement,False,False
271.0,251.0,2.4571079723756486,935.4928468139547,high_abatement,False,False
250.0,0.0,1.8390211022785696,7601.658063550274,high_abatement,False,True
269.0,254.0,3.7910639738170087,914437.9384940168,high_abatement,False,False
263.0,245.0,3.490915910971631,1163.1164786784757,high_abatement,False,False
278.0,264.0,4.235277860418881,276.62293803441946,high_abatement,False,False
270.0,254.0,4.775361521249944,15983.187407149722,high_abatement,False,False
261.0,247.0,4.985302428979445,231514.00361598725,high_abatement,False,False
267.0,212.0,2.7233082149960475,215323982.2839186,high_abatement,False,False
262.0,221.0,2.8496666066572525,114182.34227288589,high_abatement,False,False
271.0,258.0,5.0959613933009615,705.9090031564964,high_abatement,False,False
252.0,173.0,2.1011538746494,1079.2001249644704,high_abatement,False,False
267.0,254.0,5.674700599601839,4784.051501203599,high_abatement,False,False
268.0,178.0,2.193958160448682,826.2267190600016,high_abatement,False,False
265.0,240.0,2.646868774677571,139.6045680402724,high_abatement,False,False
269.0,253.0,4.8902547742516544,834928.9911756504,high_abatement,False,False
267.0,254.0,5.541461273543178,669.2756380724029,high_abatement,False,False
275.0,257.0,2.8679183890440854,93.59924830554395,high_abatement,False,False
253.0,214.0,2.5359088672952605,127889552.64356963,high_abatement,False,False
273.0,256.0,3.7926678781023924,722787254.402271,high_abatement,False,False
282.0,266.0,4.212223914371189,414.4855061223027,high_abatement,False,False
258.0,231.0,3.4355484239756,37.23126732631202,high_abatement,False,False
269.0,246.0,2.7854628542398006,133.42879742822447,high_abatement,False,False
268.0,233.0,2.4467649136784626,14527862.780552778,high_abatement,False,False
266.0,0.0,1.9499290309465078,2115213.0167946066,high_abatement,False,True
266.0,243.0,3.5559081717080736,419879008.6353458,high_abatement,False,False
275.0,257.0,3.006527133688013,701.4225332457586,high_abatement,False,False
267.0,251.0,3.1114724590538994,1281.8391245305868,high_abatement,False,False
265.0,242.0,3.5853262170176117,6793688.287930693,high_abatement,False,False
274.0,253.0,3.1473147432076107,5011335.039990944,high_abatement,False,False
267.0,229.0,2.7328063218843655,301.6701885351447,high_abatement,False,False
275.0,158.0,2.2004835908200615,597.3476594511783,high_abatement,False,False
271.0,255.0,4.135108293860667,3216.480239190436,high_abatement,False,False
264.0,246.0,4.929446208457847,144.19860572214867,high_abatement,False,False
263.0,0.0,1.6618607084944919,1801713876.013777,high_abatement,False,True
274.0,255.0,4.122763165513857,20471140.72216322,high_abatement,False,False
272.0,251.0,3.7190547138403,24544.64859901211,high_abatement,False,False
271.0,251.0,2.6965827223617116,646532023.9226706,high_abatement,False,False
259.0,235.0,2.9589553258856274,750.4300281476341,high_abatement,False,False
273.0,258.0,5.7713134752978235,1581.1067866707658,high_abatement,False,False
271.0,249.0,2.898900290980406,98996218.37619156,high_abatement,False,False
251.0,0.0,1.8041957703152862,12306859.027181214,high_abatement,False,True
258.0,0.0,1.7876714285032929,11991066.470873656,high_abatement,False,True
267.0,255.0,5.618830048109654,245187570.83039638,high_abatement,False,False
263.0,233.0,2.771292478646009,738.0000551609687,high_abatement,False,False
270.0,256.0,4.879381847546229,80782.62314990863,high_abatement,False,False
265.0,238.0,2.639610789139189,238458.48112897377,high_abatement,False,False
266.0,231.0,2.5486909504152604,703.7122284367016,high_abatement,False,False
259.0,230.0,2.6070700545170933,1722070445.568809,high_abatement,False,False
272.0,0.0,1.8022896571716327,53.47308909843178,high_abatement,False,True
270.0,191.0,2.29603621388518,1304.4616248550042,high_abatement,False,False
263.0,172.0,2.114148160445721,470466822.00302345,high_abatement,False,False
267.0,251.0,3.8291522150110646,1925.132606075812,high_abatement,False,False
251.0,216.0,2.774125531300345,6525.875206754654,high_abatement,False,False
273.0,260.0,4.928679602226172,144.88436572994135,high_abatement,False,False
264.0,250.0,5.059799118899586,660972.6773220241,high_abatement,False,False
263.0,0.0,1.8477009189537574,28234440.990335517,high_abatement,False,True
271.0,255.0,5.090146158168157,3056.0479869707337,high_abatement,False,False
258.0,238.0,3.0769322302832935,147747894.94371465,high_abatement,False,False
250.0,112.0,2.0922957164869467,7623564.53227361,high_abatement,False,False
260.0,230.0,2.6318214677448935,60442.290230943,high_abatement,False,False
255.0,0.0,1.8482197707798402,13342.49456269668,high_abatement,False,True
271.0,256.0,4.021128377093108,118477.27942267807,high_abatement,False,False
273.0,262.0,6.068750545532449,130252.57548716532,high_abatement,False,False
269.0,256.0,4.468069203824334,448.7564640073398,high_abatement,False,False
267.0,247.0,2.9513671534780777,46273.3315681252,high_abatement,False,False
266.0,243.0,2.554668591027646,82282007.94545703,high_abatement,False,False
277.0,264.0,5.377877512316825,19978.35309482212,high_abatement,False,False
268.0,0.0,1.9096398365651723,205.1155514837181,high_abatement,False,True
268.0,244.0,3.2567874715064593,379842852.6237888,high_abatement,False,False
273.0,257.0,4.548889395073327,769.485505334907,high_abatement,False,False
270.0,256.0,4.8976963151246595,1048400.6458446876,high_abatement,False,False
275.0,259.0,5.404389277145264,1205429551.8382707,high_abatement,False,False
254.0,178.0,2.0702799839854196,36.6821988028224,high_abatement,False,False
273.0,253.0,4.074774615105051,11.74476461025744,high_abatement,False,False
263.0,0.0,1.8852113625328895,58359.854103979655,high_abatement,False,True
264.0,245.0,3.465774169629593,129.2102175300858,high_abatement,False,False
265.0,245.0,3.4457489029687367,14342918.63835879,high_abatement,False,False
